carrier_name,vehicle_segment,g/tm CO2,ef_kg_co2e_per_tkm
Atlantic Express Trucking Corporation: Mixed,For-Hire,67.91,0.04651454704
Atlantic Logistics LLC: AQGC,For-Hire,101.06,0.06922044064
Atlantic Truck Lines Ltd.,For-Hire,93.45,0.06400801680000001
"Atlas Marine, LLC",For-Hire,97.0,0.066439568
"Audit Logistics, LLC",For-Hire,116.71600000000001,0.07994392390400001
Augusta Transportation,For-hire,93.45,0.06400801680000001
Auto Trans Experts LLC,For-hire,126.0,0.086302944
Auto Transport Group LLC,For-Hire,113.5,0.07774114400000001
Auto Transport Services LLC: ATFL,For-Hire,101.0,0.069179344
Autobahn Freight Lines Ltd.,For-Hire,93.45,0.06400801680000001
Autolinx Express Inc.: ATLX,For-Hire,84.724,0.05803119545600001
Automated Logistics Systems,For-Hire,140.57,0.09628257808
Autos In Motion LLC,For-Hire,120.0,0.08219328000000001
Autumn Rose Trucking LLC,For-hire,281.0,0.192469264
Avala Express: Avala Express,For-Hire,78.929,0.054061944976000004
Avalon Translink,For-Hire,91.155,0.06243607032
"Avenger Logistics, LLC",For-Hire,90.9,0.06226140960000001
"Avenue Logistics, LLC",For-Hire,110.12049999999999,0.075426375752
Averitt Express,For-Hire,91.155,0.06243607032
Avon Trucklines Inc.,For-Hire,88.2,0.06041206080000001
Awad Co.,For-hire,91.155,0.06243607032
"Axle Logistics, LLC",For-Hire,110.12049999999999,0.075426375752
Axsun Transport & Distribution 2012 Inc.,For-hire,76.5,0.052398216000000004
Ayala brothers trucking : 101,For-Hire,105.21,0.07206295824
Ayala brothers trucking : 102,For-Hire,91.155,0.06243607032
Ayala brothers trucking : 103,For-Hire,76.25,0.052226980000000006
Ayala brothers trucking : 104,For-Hire,76.25,0.052226980000000006
Ayala brothers trucking : 105,For-Hire,76.25,0.052226980000000006
Ayala brothers trucking : 106,For-Hire,76.25,0.052226980000000006
Ayala brothers trucking : 107,For-Hire,67.91,0.04651454704
"B & D Motors, Inc.",For-hire,102.4,0.07013826560000001
B & L Transport Inc,For-Hire,76.25,0.052226980000000006
B&B Logistics LLC,For-Hire,102.4,0.07013826560000001
B&B Transport Inc.,For-Hire,88.2,0.06041206080000001
B&H Systems,For-Hire,210.5,0.14418071200000002
B&L Systems LLC DBA Fifth Wheel Freight,For-Hire,113.511,0.077748678384
"B&W Cartage Co., Inc.",Dedicated,78.929,0.054061944976000004
B&Z Logistics,For-Hire,78.929,0.054061944976000004
B-H Transfer Co: Domestic Operations,For-Hire,64.15,0.04393915760000001
B-H Transfer Co: Import/Export Operations,For-Hire,72.91,0.04993926704
B.A.H. Express Inc,For-Hire,78.929,0.054061944976000004
"B.R. Williams Trucking, Inc.",For-Hire,102.4,0.07013826560000001
B.S.D. Linehaul Inc.,For-Hire,65.0,0.04452136
"B.T. Trucking, Inc.",For-Hire,93.45,0.06400801680000001
B2B Transportation Services,For-Hire,118.39,0.08109052016000001
B3 Logistix LLC,For-hire,105.21,0.07206295824
BAAZ MOTOR FREIGHT,For-hire,72.91,0.04993926704
BABA MAUR TRANSPORT INC.,For-hire,93.45,0.06400801680000001
BALLO CARRIERS INC DBA BL GROUP,For-hire,84.25,0.057706532000000005
BASRA TRANSPORT,For-hire,93.45,0.06400801680000001
BAT Logistics: Backhaul & Track Logistics,For-Hire,118.39,0.08109052016000001
BBC Express LLC,For-hire,103.45,0.07085745680000001
BBI Logistics LLC: BBIL,For-Hire,90.9,0.06226140960000001
BCB Transport LLC.,For-Hire,93.45,0.06400801680000001
"BCP Transportation, Inc",For-Hire,84.724,0.05803119545600001
"BD Transportation, Inc",For-Hire,102.4,0.07013826560000001
BDCI,Dedicated,102.4,0.07013826560000001
BDS Freight Lines Limited,For-Hire,78.929,0.054061944976000004
BENNETT MOTOR EXPRESS LLC: BGME,For-Hire,76.45,0.05236396880000001
BFL TRUCKING LLC,For-hire,95.575,0.0654635228
"BFS Logistics, LLC",For-Hire,110.12049999999999,0.075426375752
BG Logistics Inc,For-Hire,60.42,0.04138431648
BG Trucking Inc,For-Hire,78.929,0.054061944976000004
BHAULING INC,For-hire,76.45,0.05236396880000001
"BIR Transport Co., Inc.: 1",For-Hire,84.724,0.05803119545600001
BK Freightlines Inc.,For-Hire,105.21,0.07206295824
BK Trucking Company Inc.,For-hire,91.155,0.06243607032
"BLOOM TRANSPORTATION, INC.",For-hire,102.4,0.07013826560000001
"BM2 Freight Services, Inc.: BM2 Main",For-Hire,110.12049999999999,0.075426375752
BMB United Corporation inc: 3544217,For-Hire,60.42,0.04138431648
BMM Logistics,For-Hire,110.12049999999999,0.075426375752
BNA Trucking INC,For-Hire,140.57,0.09628257808
"BNSF Logistics,LLC",For-Hire,110.12049999999999,0.075426375752
BNSF Railway,Class 1,20.72,0.01419203968
BP Express LLC,For-Hire,76.5,0.052398216000000004
BRIDGE CONNECT INC,For-Hire,95.575,0.0654635228
"BRT, Inc.",For-Hire,59.65,0.040856909600000005
"BSP TRANS., INC",For-Hire,110.55,0.07572055920000001
"BT Spencer Transport, LLC",For-Hire,90.9,0.06226140960000001
"BTI Logistics, Inc",For-Hire,116.71600000000001,0.07994392390400001
"BTI Special Commodities, Inc.",For-hire,92.6,0.0634258144
BTX Global Logistics,For-Hire,113.511,0.077748678384
BURAQ SERVICES INC.,For-hire,105.21,0.07206295824
BVB Express LLC,For-Hire,164.5,0.11267328800000001
BZS Transport Inc,Private,118.39,0.08109052016000001
"Backhaul Direct, LLC: Brokerage",For-Hire,118.39,0.08109052016000001
Badger Express LLC,For-Hire,78.929,0.054061944976000004
"Badger Federal Services, Inc.",For-Hire,84.724,0.05803119545600001
"Badger State Western,Inc.: Badger State Western,Inc.",For-Hire,82.1,0.0562339024
Baggett Transportation Company: Truckload,For-Hire,76.25,0.052226980000000006
"Bakers Express, LLC",For-Hire,78.929,0.054061944976000004
Balanced Trucking LLC,For-Hire,102.4,0.07013826560000001
"Baldwin Transfer Co., Inc.: Dry Van Regional",For-Hire,84.724,0.05803119545600001
"Baldwin Transfer Co., Inc.: Intermodal",For-Hire,76.5,0.052398216000000004
Balena Transport Ltd.,For-hire,84.724,0.05803119545600001
Balkan Xpedited Inc.,For-Hire,10.0,0.00684944
"Bancroft and Sons Transportation, LLC: Truck Load",For-Hire,102.4,0.07013826560000001
Banks & Lawson Trucking Inc,For-hire,93.45,0.06400801680000001
"Bar B Q Trucking, LLC",For-hire,75.5,0.051713272000000005
Barnes Transportation,For-Hire,102.4,0.07013826560000001
Barnhart Transportation,For-Hire,91.155,0.06243607032
Barr-Nunn Transportation LLC,For-Hire,72.91,0.04993926704
Barra Transport,For-hire,91.155,0.06243607032
Barrett Directline Delivery Services Inc.,For-Hire,105.21,0.07206295824
Barrette,For-Hire,71.0,0.048631024
Barton Logistics,For-Hire,118.39,0.08109052016000001
Bay & Bay Transportation,For-Hire,82.1,0.0562339024
Bay League Transportation Inc,For-Hire,83.5,0.057192824
"Bay Lines, Inc.",For-Hire,93.45,0.06400801680000001
"Bay Logistics Services, LLC: Bay Logistics Services, LLC",For-Hire,113.511,0.077748678384
Bay Shippers Delaware Fleet,For-Hire,90.0,0.061644960000000006
"Baylor Trucking, Inc.: BYLR",For-Hire,78.929,0.054061944976000004
Beacon Building Products,Private,91.155,0.06243607032
"Beacon Transport, LLC",For-Hire,78.929,0.054061944976000004
"Bear Cartage & Intermodal, Inc.",For-Hire,78.929,0.054061944976000004
"Beast Mode Trucking, LLC",For-hire,60.42,0.04138431648
"Becker Logistics, LLC",For-Hire,113.511,0.077748678384
"Beckmann Distribution Service, Inc.",For-Hire,82.1,0.0562339024
Bed Rock Inc,For-Hire,78.929,0.054061944976000004
Bedford motor service INC,For-Hire,84.724,0.05803119545600001
"Bedrock Logistics, LLC",For-Hire,116.71600000000001,0.07994392390400001
"Bee Line Trucking, Inc.: Trucking Fleet",Private,91.155,0.06243607032
Bee-Line Delivery Service,For-Hire,84.724,0.05803119545600001
"Bee-Line Delivery Southwest, Inc.",For-Hire,91.155,0.06243607032
Beemac Inc,For-Hire,92.6,0.0634258144
Behnke Inc.,For-Hire,78.929,0.054061944976000004
Bela Flor Nurseries Inc,For-hire,102.4,0.07013826560000001
Bell City Transport Systems 2012 Inc.,For-hire,95.575,0.0654635228
Bella Transport Inc.,For-hire,93.45,0.06400801680000001
Bella Trucking LLC,For-hire,60.42,0.04138431648
"Bellavance Logistics, INC.",For-Hire,101.06,0.06922044064
Bellavance Trucking: Bellavance Trucking,For-Hire,76.25,0.052226980000000006
"Belue Trucking Company, Inc.",For-Hire,93.45,0.06400801680000001
Benchmark Trade Solutions Inc.,For-Hire,118.39,0.08109052016000001
"Benjamin Mazer Trucking, Inc.",For-hire,78.929,0.054061944976000004
Bennett Heavy & Specialized LLC,For-Hire,91.155,0.06243607032
Bennett International Logistics,Private,140.57,0.09628257808
Benntech Inc,Dedicated,105.21,0.07206295824
Benny Whitehead Inc,For-Hire,75.5,0.051713272000000005
"Benore Logistic Systems, Inc.",For-Hire,93.45,0.06400801680000001
Bergenstar,For-Hire,140.57,0.09628257808
Berry & Smith Trucking Ltd.,For-Hire,102.4,0.07013826560000001
"Bert E. Jessup Transportation, Inc.",For-Hire,95.575,0.0654635228
Best Bay Logistics: Logistics,For-Hire,140.57,0.09628257808
Best Business Solutions LLC,For-hire,105.21,0.07206295824
Best Dedicated Solutions,For-Hire,101.06,0.06922044064
"Best Logistics, Inc: BLOD",For-Hire,81.8,0.0560284192
"Best Services Group, Inc.: Best Cartage, Inc",For-Hire,93.45,0.06400801680000001
"Best Services Group, Inc.: Best Dedicated LLC",For-Hire,93.45,0.06400801680000001
"Best Services Group, Inc.: Best Specialized",For-Hire,65.0,0.04452136
Best Transportation LLC,For-Hire,90.0,0.061644960000000006
"Bestway Express, Inc.",For-Hire,84.724,0.05803119545600001
"Bett-A-Way Beverage Distributors, Inc.",For-Hire,78.929,0.054061944976000004
"Bett-A-Way Traffic Systems, Inc.: Logistics Partner",Private,106.8155,0.073162635832
Beyond One Trucking Inc,For-hire,102.4,0.07013826560000001
Bhandal Bros Inc,For-Hire,88.2,0.06041206080000001
Biagi Bros Inc.,For-Hire,72.91,0.04993926704
Bieri Brokerage,For-Hire,118.39,0.08109052016000001
Big 3 Freight: Logistics,Private,118.39,0.08109052016000001
Big Freight Systems Inc.,For-Hire,60.42,0.04138431648
"Big G Express, Inc: BGXP",For-Hire,72.91,0.04993926704
Big Level Trucking Inc: Flatbed,For-Hire,71.0,0.048631024
Big Level Trucking Inc: Other,For-Hire,134.0,0.091782496
Big Level Trucking Inc: Van,For-Hire,72.91,0.04993926704
Big M transportation,For-Hire,78.929,0.054061944976000004
Bilbo Transports Inc.,For-Hire,76.45,0.05236396880000001
"Bill Davis Trucking, Inc.",For-Hire,75.5,0.051713272000000005
Billing Transport Ltd,For-hire,78.929,0.054061944976000004
"Birchwood Transport, Inc.",For-Hire,88.2,0.06041206080000001
Birkey's Farm Store,For-hire,105.21,0.07206295824
"Bisom Truck Line, Inc.",For-hire,102.4,0.07013826560000001
Bison Transport Inc.: Dry Van,For-Hire,72.91,0.04993926704
Bison Transport Inc.: Reefer,For-Hire,75.5,0.051713272000000005
Bison Transport USA,For-Hire,72.91,0.04993926704
Bisson Transportation,For-Hire,76.25,0.052226980000000006
Black River Logistics Ltd.,Private,75.5,0.051713272000000005
Black Star Logistics Incorporated,For-hire,105.21,0.07206295824
Blackbuck Logistics Inc.,For-Hire,90.9,0.06226140960000001
"Blackhawk Transport, Inc.",For-Hire,60.42,0.04138431648
"Blackjack Express, Inc.",Private,90.9,0.06226140960000001
Blackline Transportation LLC,For-hire,76.45,0.05236396880000001
Blair Logistics LLC,For-Hire,84.25,0.057706532000000005
Blakeman Transportation Inc: Blakeman Transportation Inc,For-Hire,90.9,0.06226140960000001
Blue Dolphin Transport dba Expedited Trans,For-Hire,60.42,0.04138431648
Blue Horse Transport Services Inc,For-hire,84.724,0.05803119545600001
Blue Horse Trucking Ltd,For-hire,76.45,0.05236396880000001
Blue Line Foodservice Distribution,Private,103.45,0.07085745680000001
"Blue Line Logistics, Inc.",For-Hire,118.39,0.08109052016000001
Blue Oak Transport Ltd.: 001,For-Hire,84.724,0.05803119545600001
Blue Streak Courier Service Inc.,For-Hire,105.21,0.07206295824
Blue Titan Logisitcs,For-Hire,116.71600000000001,0.07994392390400001
Blue Water Trucking Inc.,Dedicated,84.724,0.05803119545600001
"Blue and Grey Transport, LLC",For-Hire,97.0,0.066439568
BlueGrace Logistics LLC,For-Hire,140.57,0.09628257808
Bob Green Trucking Inc,For-hire,88.2,0.06041206080000001
Bob's Discount Furniture LLC,Private,102.4,0.07013826560000001
Bohren Logistics,For-Hire,84.724,0.05803119545600001
Boise White Paper LLC: Dedicated Dry Van,For-Hire,78.929,0.054061944976000004
Boise White Paper LLC: Heavy Haul Van,For-Hire,78.929,0.054061944976000004
Boise White Paper LLC: Heavy Haul Wood Residual,For-Hire,64.0,0.043836416
Bole Logistics,Private,84.724,0.05803119545600001
Bollore Logistics USA,For-Hire,118.39,0.08109052016000001
"Bolt Express, LLC",For-Hire,105.21,0.07206295824
Bolus Freight Systems,For-Hire,93.45,0.06400801680000001
Bonduelle Fresh Americas (Ready Pac Foods): BFA East,Private,103.45,0.07085745680000001
Bonduelle Fresh Americas (Ready Pac Foods): BFA West,Private,103.45,0.07085745680000001
Bonus Transportation Inc.: Dry Van,For-Hire,93.45,0.06400801680000001
Bonus Transportation Inc.: Refrigerated,For-Hire,95.575,0.0654635228
Booker Trans: Booker Trans,For-Hire,95.575,0.0654635228
Boom Transport Inc,For-hire,105.21,0.07206295824
Boomerang Transportation LLC,Private,164.5,0.11267328800000001
Booth Delivery Service,Private,103.45,0.07085745680000001
Borderlanders Inc: 000,For-Hire,60.42,0.04138431648
"Bordertown Transportation, Inc.",For-Hire,84.724,0.05803119545600001
Boren Brothers Logistics LLC: Freight Brokerage,For-Hire,118.39,0.08109052016000001
"Bottomley Enterprises, Inc.",For-Hire,75.5,0.051713272000000005
"Bounce Logistics, Inc.",For-Hire,118.39,0.08109052016000001
Bowerman Trucking Inc.,For-Hire,78.929,0.054061944976000004
Bowers Trucking Inc,For-Hire,76.25,0.052226980000000006
"Boyd & Sons, Inc.",For-Hire,76.45,0.05236396880000001
"Boyd Bros Transportation, LLC",For-Hire,65.0,0.04452136
Boyd Special Commodities Inc.,For-hire,84.724,0.05803119545600001
Boyle Transportation,For-Hire,67.91,0.04651454704
"Boyle Transportation Services, LLC: boyl",For-Hire,60.42,0.04138431648
"Brach Trucking, Inc.",For-hire,82.1,0.0562339024
"Brakebush Transportation, Inc.",For-Hire,82.1,0.0562339024
"Bramel Trucking Co., Inc",For-Hire,164.5,0.11267328800000001
"Bravo Logistics, LLC",For-Hire,93.45,0.06400801680000001
"Brendamour Moving & Storage, Inc",For-hire,281.0,0.192469264
Brenke Logistics LLC,For-hire,103.45,0.07085745680000001
"Brent Higgins Trucking, Inc.",For-Hire,75.5,0.051713272000000005
"Brent Redmond Transportation, Inc.",For-Hire,75.5,0.051713272000000005
Brian Kurtz Trucking,For-Hire,60.42,0.04138431648
Bridge Logistics inc: BRLO,For-Hire,116.71600000000001,0.07994392390400001
Bridgepoint Express Inc.,For-hire,60.42,0.04138431648
Bridger Transportation LLC,For-Hire,110.12049999999999,0.075426375752
Bright Freight Solution LLC,For-Hire,93.45,0.06400801680000001
"Bright Sky Transport, LLC",For-Hire,84.724,0.05803119545600001
Bright Transport Ltd.,For-Hire,84.724,0.05803119545600001
Brite Logistics Inc,For-Hire,78.929,0.054061944976000004
Briway Carriers Inc.,For-Hire,60.42,0.04138431648
Brokings Transport of Grand Rapids,For-Hire,78.929,0.054061944976000004
Brookshire Grocery Company: BGC,Private,67.91,0.04651454704
Brothers Transportation Inc.,For-hire,102.4,0.07013826560000001
Brown Dog Carriers,For-hire,72.91,0.04993926704
Brown Logistics Services,Private,106.8155,0.073162635832
"Brown Logistics, Inc.",Dedicated,78.929,0.054061944976000004
Brown Trucking Company,For-Hire,102.4,0.07013826560000001
Brownmiller Leasing & Transportation Inc.,For-Hire,95.575,0.0654635228
Bryan Truck Line: BRYN,For-Hire,67.91,0.04651454704
"Buchanan Hauling & Rigging, Inc.: Van/Flat/Specialized",For-Hire,76.25,0.052226980000000006
Buchanan Logistics,For-Hire,90.9,0.06226140960000001
Budd Van Lines,For-Hire,156.5,0.10719373600000001
Buddy L Transport Inc,For-hire,102.4,0.07013826560000001
Bufalus Transport LTD,For-hire,76.45,0.05236396880000001
Building Systems Transportation,For-Hire,84.724,0.05803119545600001
Bukhara Logistics LLC,For-Hire,67.91,0.04651454704
"Bulk Service Transport, Inc. dba James J. Williams",For-Hire,57.6,0.0394527744
"Bulk or Liquid Transport, LLC (BOLT)",For-hire,59.65,0.040856909600000005
Bulkley Trucking,For-Hire,75.5,0.051713272000000005
Bulkmatic Transport,For-Hire,64.0,0.043836416
Bull and Bear Co,For-Hire,74.0,0.050685856
"Bulldog Freightway, Inc",For-Hire,103.45,0.07085745680000001
"Burns Motor Freight, Inc.",For-Hire,90.5,0.061987432
Bushell Transport Co. Ltd,For-Hire,81.0,0.05548046400000001
Business Porters Inc.,For-Hire,82.1,0.0562339024
Business to Business Logistics,For-Hire,113.511,0.077748678384
"Butler Transport, Inc.",For-Hire,75.5,0.051713272000000005
"Byfuglien Trucking, Inc.",For-Hire,93.45,0.06400801680000001
"Bynum Transport, Inc.",For-Hire,54.5,0.037329448
"Byron L. Lang, Inc",For-Hire,103.45,0.07085745680000001
"C & A Transportation, Inc",For-hire,102.4,0.07013826560000001
C & E Express,For-hire,105.21,0.07206295824
C & J Trucking of Iowa LLC,For-hire,91.155,0.06243607032
"C & L Logistics, Inc",For-Hire,113.511,0.077748678384
C Bar P Trucking Inc,For-Hire,93.45,0.06400801680000001
C Cross Logistics: Freight Broker,For-Hire,164.5,0.11267328800000001
"C L Richert Trucking Co., Inc.",For-hire,105.21,0.07206295824
C R Dutton Transportation LLC,For-hire,84.724,0.05803119545600001
C Three Logistics LLC: C Three,For-Hire,59.65,0.040856909600000005
C W Whalbring Trucking LLC,For-hire,93.45,0.06400801680000001
C&A Transportation Services,For-Hire,88.2,0.06041206080000001
C&A Transportation and Logistics,For-Hire,103.45,0.07085745680000001
"C&K Trucking, LLC",For-Hire,83.5,0.057192824
"C&L Transport, Inc.",For-Hire,88.2,0.06041206080000001
"C&W Trucking and Sons, Inc: CWKI",For-Hire,84.25,0.057706532000000005
"C. Edwards, Inc. dba Edwards Transport Services",For-hire,93.45,0.06400801680000001
C. F. Hoffman Transport Ltd.,For-hire,72.91,0.04993926704
"C. H. Robinson Worldwide, Inc.: CHRW",For-Hire,90.9,0.06226140960000001
"C. H. Robinson Worldwide, Inc.: CHRW - ALT",Private,110.12049999999999,0.075426375752
C. Sanghera Transport Ltd.,For-Hire,78.929,0.054061944976000004
"C.A.R. Transport, Inc.",For-Hire,126.0,0.086302944
C.A.T. Inc.: C.A.T. inc.,For-Hire,78.929,0.054061944976000004
"C.L. Services, Inc. dba Prosponsive Logistics",For-Hire,110.12049999999999,0.075426375752
"C.R. England, Inc.: Intermodal",For-Hire,93.45,0.06400801680000001
"C.R. England, Inc.: Rail Portion",For-Hire,81.8,0.0560284192
"C.R. England, Inc.: Truck1",For-Hire,60.42,0.04138431648
C1 Transportation,For-Hire,105.21,0.07206295824
C2 CARRIER LLC,For-hire,103.45,0.07085745680000001
CA Transportation,Dedicated,93.45,0.06400801680000001
CANEDA TRANSPORT LTD.: Asset Fleet,For-Hire,93.0,0.063699792
CANMORE CARRIERS INC,For-hire,105.21,0.07206295824
CAP Logistics,For-Hire,140.57,0.09628257808
CAP TRUCKING LLC,For-hire,281.0,0.192469264
CAPTAIN'S LOGISTICS LLC,For-hire,72.91,0.04993926704
CARGO TRANSIT INC,For-Hire,102.4,0.07013826560000001
"CAST Specialty Transportation, Inc.",Dedicated,64.0,0.043836416
"CB Transportation, Inc",For-Hire,90.9,0.06226140960000001
"CC&C Management Services, LLC",For-Hire,106.8155,0.073162635832
CCS Transportation,For-Hire,67.91,0.04651454704
CCT Auto-Trans Inc.: CAUA,Dedicated,113.5,0.07774114400000001
CCT Auto-Trans Inc.: CAUW,For-Hire,107.0,0.073289008
CCT CANADA INC,For-Hire,134.05,0.09181674320000001
CCV Transport Express Inc,For-Hire,446.0,0.305485024
CDA Logistics Inc: Logistics,Private,90.9,0.06226140960000001
CDK Logistics LLC,Private,164.5,0.11267328800000001
CDL 1000 Inc.,For-Hire,81.8,0.0560284192
CDMI Logistics,For-Hire,110.12049999999999,0.075426375752
"CDS Transport Agent Group, Inc.",For-Hire,97.0,0.066439568
"CDS Transport, Inc.",For-Hire,104.5,0.071576648
CEI Logistics: CEI Logistics INC,For-Hire,113.511,0.077748678384
CELTIC CARTAGE INC,For-Hire,90.0,0.061644960000000006
CENTRAL MARKETING TRANSPORT. LLC,For-Hire,88.2,0.06041206080000001
CEVA Freight Canada Corp,For-Hire,90.9,0.06226140960000001
CFL Logistics,For-Hire,60.42,0.04138431648
CFM LOGISTICS,For-Hire,110.12049999999999,0.075426375752
